;error_output;head_output_083;head_output_158;head_output_180;flow_output_F1;flow_output_K1;flow_output_P1;tank_output_180;energy_output_F1;energy_output_K1;energy_output_P1;tank_input_180;pump_input_F1;pump_input_K1;pump_input_P1;demand_input_par2;demand_input_kar2
896;4;206,9160614013672;206,65733337402344;169,3000030517578;0,0;143,3776092529297;0,0;169,3000030517578;0,0;25,60152244567871;0,0;3,3;0,67;0,81;0,6;0,05;0,72
897;0;191,3444061279297;191,15187072753906;168,39999389648438;128,37220764160156;35,46543502807617;112,71206665039062;168,39999389648438;18,099456787109375;5,209092617034912;7,850587368011475;2,4;0,71;0,61;0,83;0,58;0,75
898;0;211,5115203857422;211,23318481445312;169,1999969482422;267,92584228515625;76,10234069824219;19,27515983581543;169,1999969482422;48,229373931884766;13,042952537536621;6,394813060760498;3,2;0,96;0,83;0,86;0,96;0,42
899;0;193,98593139648438;193,78358459472656;167,6999969482422;219,00730895996094;122,85730743408203;55,720191955566406;167,6999969482422;35,68407440185547;13,753015518188477;4,526815414428711;1,7;0,84;0,68;0,66;0,89;0,94
900;4;197,39968872070312;197,13217163085938;169,60000610351562;0,0;18,527841567993164;67,2496566772461;169,60000610351562;0,0;4,679937839508057;6,016231536865234;3,6;0,68;0,67;0,73;0,26;0,36
901;4;220,88568115234375;220,6033935546875;167,3000030517578;0,0;0,0;56,97768020629883;167,3000030517578;0,0;0,0;10,959783554077148;1,3;0,6;0,51;0,98;0,27;0,18
902;4;221,2226104736328;220,94525146484375;170,39999389648438;248,33737182617188;0,0;63,37767028808594;170,39999389648438;45,053443908691406;0,0;11,804837226867676;4,4;0,92;0,82;0,99;0,5;0,22
903;0;187,4539337158203;187,24334716796875;168,8000030517578;276,83758544921875;133,0623779296875;42,31512451171875;168,8000030517578;49,870540618896484;11,366011619567871;2,6176819801330566;2,8;0,98;0,6;0,53;0,84;0,92
904;0;202,04624938964844;201,87197875976562;168,39999389648438;269,5003967285156;59,88254928588867;110,6949462890625;168,39999389648438;47,59531784057617;9,051770210266113;12,532380104064941;2,4;0,96;0,74;0,92;0,52;0,89
905;4;221,9776611328125;221,67904663085938;168,39999389648438;0,0;36,17765808105469;0,0;168,39999389648438;0,0;12,170721054077148;0,0;0,8;0,5;0,93;0,72;0,77;0,05
906;0;183,20028686523438;182,98191833496094;168,3000030517578;269,6949157714844;88,83699798583984;68,94049835205078;168,3000030517578;47,51478958129883;5,272787570953369;2,2817490100860596;2,3;0,96;0,51;0,54;0,13;0,81
907;4;210,24057006835938;209,95831298828125;168,39999389648438;230,97572326660156;98,5776138305664;0,0;168,39999389648438;38,92338562011719;16,13978385925293;0,0;2,4;0,87;0,83;0,73;0,66;0,44
908;0;203,9507293701172;203,7555694580078;167,60000610351562;170,0912322998047;69,97354125976562;94,20396423339844;167,60000610351562;26,224668502807617;10,712789535522461;10,647018432617188;1,6;0,75;0,77;0,88;0,78;0,85
909;4;226,5294189453125;226,24534606933594;167,60000610351562;209,6324005126953;93,77767181396484;0,0;167,60000610351562;33,69651412963867;21,66150665283203;0,0;1,1;0,82;0,98;0,91;0,53;0,41
910;4;225,9127655029297;225,62701416015625;170,5;159,2620086669922;88,97766876220703;0,0;170,5;26,469745635986328;19,390785217285156;0,0;4,5;0,76;0,95;0,64;0,86;0,38
911;4;210,816162109375;210,5179443359375;170,1999969482422;152,84872436523438;39,377620697021484;0,0;170,1999969482422;25,05091094970703;9,391521453857422;0,0;4,2;0,75;0,81;0,56;0,27;0,07
912;4;146,6089630126953;146,4713592529297;167,1999969482422;247,08541870117188;0,0;151,37742614746094;167,1999969482422;41,049983978271484;0,0;21,756454467773438;1,2;0,9;0,73;0,72;0,59;0,77
913;4;204,40869140625;204,18141174316406;169,60000610351562;207,9845733642578;0,0;104,97761535644531;169,60000610351562;35,32278823852539;0,0;12,444939613342285;3,6;0,83;0,61;0,92;0,1;0,48
914;4;205,2008056640625;204,9453125;169,0;0,0;148,17759704589844;0,0;169,0;0,0;25,492656707763672;0,0;3,0;0,61;0,8;0,51;0,9;0,75
915;4;221,42514038085938;221,126708984375;169,0;238,44601440429688;37,77765655517578;0,0;169,0;41,20808029174805;12,017849922180176;0,0;0,6;0,89;0,92;0,56;0,64;0,06
916;4;229,73805236816406;229,43878173828125;169,0;0,0;29,77768325805664;0,0;169,0;0,0;13,191556930541992;0,0;0,5;0,67;0,99;0,57;0,42;0,01
917;4;188,1216278076172;187,9191436767578;170,39999389648438;0,0;58,79741668701172;95,78009033203125;170,39999389648438;0,0;4,756661415100098;4,954827308654785;4,4;0,69;0,54;0,72;0,07;0,79
918;4;202,04771423339844;201,78924560546875;167,8000030517578;145,36822509765625;146,5828857421875;-1,6053842306137085;167,8000030517578;22,040122985839844;23,867271423339844;0,39496469497680664;1,8;0,72;0,78;0,74;0,47;0,73
919;4;207,2147674560547;206,95518493652344;168,89999389648438;0,0;71,91140747070312;45,866092681884766;168,89999389648438;0,0;11,451814651489258;6,976715087890625;2,9;0,59;0,79;0,82;0,15;0,56
920;4;211,05026245117188;210,75779724121094;168,60000610351562;0,0;66,57762145996094;0,0;168,60000610351562;0,0;12,12222671508789;0,0;2,6;0,5;0,83;0,8;0,33;0,24
921;4;213,8687744140625;213,57427978515625;170,3000030517578;210,76657104492188;58,57762908935547;0,0;170,3000030517578;36,59367370605469;11,601896286010742;0,0;4,3;0,84;0,84;0,56;0,76;0,19
922;4;202,99119567871094;202,703857421875;170,3000030517578;188,455810546875;0,0;48,97760772705078;170,3000030517578;31,991857528686523;0,0;6,247865200042725;4,3;0,8;0,52;0,77;0,82;0,13
923;4;221,02871704101562;220,7453155517578;168,89999389648438;280,663818359375;0,0;55,3776741027832;168,89999389648438;50,938819885253906;0,0;10,858041763305664;2,9;0,99;0,6;0,98;0,07;0,17
924;0;186,603271484375;186,40016174316406;169,39999389648438;223,53318786621094;46,78733444213867;101,39016723632812;169,39999389648438;38,39677810668945;4,264289855957031;4,702768802642822;3,4;0,86;0,53;0,73;0,12;0,75
925;4;204,59197998046875;204,3013153076172;170,10000610351562;0,0;72,97760009765625;0,0;170,10000610351562;0,0;10,390106201171875;0,0;4,1;0,62;0,75;0,73;0,29;0,28
926;4;228,8972930908203;228,6085205078125;168,5;0,0;79,37767791748047;0,0;168,5;0,0;19,030881881713867;0,0;2,5;0,52;0,99;0,94;0,85;0,32
927;4;166,91395568847656;166,68418884277344;167,1999969482422;247,08541870117188;0,0;103,37750244140625;167,1999969482422;41,049983978271484;0,0;3,235762596130371;1,2;0,9;0,9;0,54;0,54;0,47
928;4;216,6499481201172;216,40016174316406;167,60000610351562;0,0;156,17764282226562;0,0;167,60000610351562;0,0;36,32383728027344;0,0;1,6;0,55;0,92;0,77;0,97;0,8
929;4;198,93374633789062;198,67578125;167,39999389648438;271,4183044433594;0,0;82,57760620117188;167,39999389648438;46,776607513427734;0,0;7,632535934448242;1,4;0,96;0,5;0,79;0,72;0,34
930;4;193,06089782714844;192,8963165283203;169,8000030517578;0,0;72,69274139404297;109,08475494384766;169,8000030517578;0,0;7,033199787139893;8,213117599487305;3,8;0,51;0,62;0,83;0,14;0,96
931;4;213,5720977783203;213,29843139648438;168,10000610351562;231,7684783935547;117,77762603759766;0,0;168,10000610351562;38,76664733886719;22,087018966674805;0,0;2,1;0,87;0,87;0,83;0,38;0,56
932;4;185,29714965820312;185,1621551513672;168,0;0,0;26,597129821777344;143,98036193847656;168,0;0,0;3,6701152324676514;7,914187431335449;2,0;0,58;0,53;0,94;0,44;0,89
933;4;202,670654296875;202,38658142089844;170,5;0,0;93,77759552001953;0,0;170,5;0,0;11,856815338134766;0,0;4,5;0,62;0,73;0,52;0,35;0,41
934;0;191,0125732421875;190,83883666992188;167,3000030517578;157,6006622314453;32,40982437133789;123,7676773071289;167,3000030517578;23,78876304626465;5,275945663452148;9,120235443115234;1,3;0,73;0,62;0,88;0,62;0,8
935;4;220,35690307617188;220,06097412109375;168,0;266,20684814453125;52,17765426635742;0,0;168,0;46,318660736083984;13,412896156311035;0,0;2,0;0,95;0,92;0,88;0,6;0,15
936;0;199,14297485351562;198,85482788085938;168,89999389648438;134,5853729248047;49,34690856933594;20,430587768554688;168,89999389648438;20,161645889282227;7,605647563934326;4,405343055725098;2,9;0,72;0,7;0,7;0,14;0,26
937;4;209,96615600585938;209,71755981445312;168,0;0,0;157,77761840820312;0,0;168,0;0,0;31,45594596862793;0,0;2,0;0,61;0,86;0,54;0,71;0,81
938;0;183,61720275878906;183,449951171875;168,1999969482422;151,0411834716797;19,642257690429688;131,73524475097656;168,1999969482422;23,29901695251465;2,7625200748443604;5,659964084625244;2,2;0,73;0,5;0,86;0,3;0,77
939;4;223,443603515625;223,17417907714844;169,10000610351562;0,0;125,77766418457031;0,0;169,10000610351562;0,0;29,398765563964844;0,0;3,1;0,51;0,95;0,63;0,03;0,61
940;4;213,88504028320312;213,6060791015625;169,10000610351562;63,46461486816406;106,57762908935547;0,0;169,10000610351562;8,825566291809082;19,023637771606445;0,0;1,1;0,69;0,86;0,58;0,69;0,49
941;4;190,1189727783203;189,96981811523438;168,60000610351562;0,0;4,9110517501831055;144,86643981933594;168,60000610351562;0,0;0,9620107412338257;11,539311408996582;2,6;0,59;0,59;0,98;0,68;0,76
942;4;195,33676147460938;195,0651092529297;169,60000610351562;0,0;0,0;69,777587890625;169,60000610351562;0,0;0,0;5,627531051635742;3,6;0,54;0,61;0,71;0,43;0,26
943;0;218,893798828125;218,6210174560547;167,60000610351562;188,51475524902344;28,616371154785156;57,1611328125;167,60000610351562;29,614164352416992;11,03492546081543;10,502418518066406;1,6;0,78;0,91;0,96;0,34;0,36
944;4;220,79501342773438;220,55645751953125;168,0;0,0;170,57765197753906;0,0;168,0;0,0;42,74287414550781;0,0;2,0;0,63;0,96;0,85;0,92;0,89
945;4;203,06460571289062;202,77197265625;168,1999969482422;0,0;0,0;36,177616119384766;168,1999969482422;0,0;0,0;5,599117279052734;2,2;0,59;0,56;0,76;0,25;0,05
946;4;209,98890686035156;209,69847106933594;170,10000610351562;0,0;0,0;42,577632904052734;170,10000610351562;0,0;0,0;7,292191982269287;4,1;0,66;0,58;0,85;0,04;0,09
947;0;187,3980255126953;187,11614990234375;170,6999969482422;173,34251403808594;32,23663330078125;43,94086837768555;170,6999969482422;29,33454132080078;3,70410418510437;2,632204532623291;4,7;0,78;0,52;0,53;0,33;0,3
948;4;219,6783447265625;219,4038848876953;168,5;0,0;116,17765045166016;0,0;168,5;0,0;24,382781982421875;0,0;2,5;0,57;0,92;0,81;0,81;0,55
949;4;207,97645568847656;207,68280029296875;169,5;0,0;0,0;31,377628326416016;169,5;0,0;0,0;6,4572529792785645;3,5;0,58;0,56;0,82;0,44;0,02
950;4;216,38743591308594;216,124267578125;169,5;0,0;22,354602813720703;69,8228988647461;169,5;0,0;9,415820121765137;11,436873435974121;0,8;0,65;0,87;0,95;0,51;0,4
951;4;195,4912109375;195,19711303710938;167,89999389648438;266,4046936035156;60,17757034301758;0,0;167,89999389648438;46,23968505859375;7,424818515777588;0,0;1,9;0,95;0,67;0,5;0,21;0,2
952;4;226,46707153320312;226,2149658203125;168,60000610351562;0,0;152,9776611328125;0,0;168,60000610351562;0,0;41,89839553833008;0,0;2,6;0,61;0,99;0,61;0,86;0,78
953;4;208,91029357910156;208,64344787597656;168,5;216,59703063964844;0,0;74,57763671875;168,5;36,0074348449707;0,0;9,878204345703125;2,5;0,84;0,67;0,88;0,46;0,29
954;4;217,50393676757812;217,24209594726562;168,5;273,3663635253906;138,57763671875;0,0;168,5;48,644222259521484;31,824066162109375;0,0;0,8;0,97;0,91;0,57;0,51;0,69
955;4;201,40382385253906;201,17164611816406;167,3000030517578;0,0;0,0;101,77761840820312;167,3000030517578;0,0;0,0;10,636003494262695;1,3;0,61;0,6;0,88;0,62;0,46
956;4;184,62466430664062;184,44053649902344;167,89999389648438;181,3094482421875;-2,884244918823242;130,26174926757812;167,89999389648438;28,525634765625;0,4388749897480011;6,138946056365967;1,9;0,77;0,52;0,86;0,52;0,62
957;0;187,79232788085938;187,54776000976562;170,39999389648438;89,02506256103516;3,113353967666626;92,26414489746094;170,39999389648438;11,719243049621582;0,49213242530822754;4,62165641784668;4,4;0,71;0,53;0,7;0,95;0,42
958;0;207,68092346191406;207,47239685058594;170,6999969482422;165,93614196777344;88,4510269165039;75,72647094726562;170,6999969482422;27,89586639404297;12,91391658782959;9,660268783569336;4,7;0,77;0,78;0,87;0,69;0,85
959;4;205,32522583007812;205,04844665527344;169,0;247,2518310546875;111,37760162353516;0,0;169,0;43,17552947998047;16,3831787109375;0,0;3,0;0,91;0,78;0,63;0,21;0,52
960;4;201,87718200683594;201,6568145751953;170,39999389648438;0,0;111,09973907470703;51,47775650024414;170,39999389648438;0,0;14,188642501831055;6,162734031677246;4,4;0,64;0,73;0,76;0,46;0,84
961;4;224,07611083984375;223,786376953125;170,8000030517578;0,0;76,17766571044922;0,0;170,8000030517578;0,0;16,41775131225586;0,0;4,8;0,7;0,93;0,56;0,12;0,3
962;4;216,3216094970703;216,05584716796875;170,39999389648438;0,0;132,17762756347656;0,0;170,39999389648438;0,0;27,248716354370117;0,0;4,4;0,68;0,88;0,88;0,69;0,65
963;4;192,48875427246094;192,2269287109375;167,3000030517578;171,72373962402344;138,5775604248047;0,0;167,3000030517578;26,27705192565918;16,481016159057617;0,0;1,3;0,75;0,68;0,59;0,66;0,69
964;4;228,090576171875;227,80894470214844;169,3000030517578;0,0;100,17767333984375;0,0;169,3000030517578;0,0;23,0042724609375;0,0;3,3;0,62;0,98;0,83;0,58;0,45
965;4;222,00341796875;221,7251739501953;169,39999389648438;0,0;108,17765808105469;0,0;169,39999389648438;0,0;22,77120018005371;0,0;3,4;0,65;0,93;0,82;0,52;0,5
966;4;217,39129638671875;217,11965942382812;169,89999389648438;270,65777587890625;0,0;69,77765655517578;169,89999389648438;49,77587890625;0,0;11,704360961914062;3,9;0,97;0,66;0,96;0,75;0,26
967;4;208,18609619140625;207,94241333007812;169,6999969482422;0,0;0,0;93,77762603759766;169,6999969482422;0,0;0,0;12,110172271728516;3,7;0,58;0,57;0,92;0,21;0,41
968;4;224,0519561767578;223,77828979492188;168,1999969482422;0,0;117,77766418457031;0,0;168,1999969482422;0,0;27,096904754638672;0,0;2,2;0,6;0,96;0,94;0,95;0,56
969;4;217,1497344970703;216,87965393066406;169,0;68,99411010742188;0,0;71,3776626586914;169,0;9,260093688964844;0,0;11,850849151611328;3,0;0,69;0,67;0,96;0,96;0,27
970;4;220,41726684570312;220,12066650390625;170,3000030517578;182,2143096923828;48,9776496887207;0,0;170,3000030517578;30,747404098510742;12,557259559631348;0,0;4,3;0,79;0,9;0,64;0,8;0,13
971;4;190,5595703125;190,36685180664062;168,3000030517578;0,0;14,870219230651855;120,50728607177734;168,3000030517578;0,0;3,012293815612793;8,411725044250488;2,3;0,66;0,6;0,86;0,75;0,67
972;0;199,24713134765625;198,95468139648438;168,3000030517578;261,4877624511719;66,5680160522461;0,009531010873615742;168,3000030517578;45,59477233886719;8,84425163269043;0,002098217373713851;0,9;0,94;0,71;0,7;0,98;0,24
973;4;228,07403564453125;227,79652404785156;168,3000030517578;207,30474853515625;109,77767944335938;0,0;168,3000030517578;33,91689682006836;26,369693756103516;0,0;1,1;0,82;0,99;0,82;0,31;0,51
974;4;219,33755493164062;219,0540771484375;168,6999969482422;136,7620391845703;95,37764739990234;0,0;168,6999969482422;20,69924545288086;18,921573638916016;0,0;2,7;0,72;0,91;0,92;0,47;0,42
975;4;192,28128051757812;192,07240295410156;168,6999969482422;0,0;53,5399169921875;94,63758087158203;168,6999969482422;0,0;6,121342658996582;6,413397789001465;2,7;0,63;0,62;0,76;0,37;0,75
976;0;208,3397674560547;208,11407470703125;167,6999969482422;266,7986145019531;9,928849220275879;103,04864501953125;167,6999969482422;46,080841064453125;3,665801525115967;13,682435989379883;1,7;0,95;0,81;0,95;0,48;0,53
977;4;225,23434448242188;224,9423370361328;170,6999969482422;219,6103057861328;68,17766571044922;0,0;170,6999969482422;38,9001579284668;15,781632423400879;0,0;4,7;0,86;0,94;0,95;0,12;0,25
978;4;211,93954467773438;211,65077209472656;170,6999969482422;247,6247100830078;79,37762451171875;0,0;170,6999969482422;45,23613739013672;13,008123397827148;0,0;0,6;0,92;0,82;0,83;0,96;0,32
979;4;220,23641967773438;219,9529266357422;167,3000030517578;263,5155944824219;95,37764739990234;0,0;167,3000030517578;44,82811737060547;19,77729034423828;0,0;1,3;0,94;0,93;0,51;0,56;0,42
980;0;184,84564208984375;184,6305389404297;167,8000030517578;232,55101013183594;101,68933868408203;62,48816680908203;167,8000030517578;38,605857849121094;6,888350486755371;2,5222532749176025;1,8;0,87;0,55;0,54;0,31;0,85
981;0;183,83438110351562;183,63482666015625;170,39999389648438;167,83985900878906;121,58274841308594;58,594749450683594;170,39999389648438;28,027027130126953;6,994229316711426;2,1763863563537598;4,4;0,77;0,52;0,51;0,84;0,95
982;4;208,45343017578125;208,1781768798828;168,1999969482422;0,0;114,5776138305664;0,0;168,1999969482422;0,0;18,84814453125;0,0;2,2;0,58;0,82;0,68;0,77;0,54
983;4;206,52828979492188;206,22901916503906;169,8000030517578;155,96319580078125;29,777605056762695;0,0;169,8000030517578;25,336074829101562;7,978753089904785;0,0;3,8;0,75;0,77;0,57;0,04;0,01
984;4;211,5362091064453;211,27464294433594;167,8000030517578;187,663330078125;-4,369054794311523;80,54655456542969;167,8000030517578;29,630308151245117;1,7347946166992188;11,326131820678711;1,8;0,78;0,84;0,92;0,17;0,3
985;4;221,6783447265625;221,4038848876953;170,5;273,5998229980469;116,17765808105469;0,0;170,5;51,2691650390625;24,382781982421875;0,0;4,5;0,98;0,92;0,88;0,72;0,55
986;4;203,8500518798828;203,59022521972656;170,5;261,06817626953125;0,0;80,97761535644531;170,5;48,194122314453125;0,0;9,00253963470459;0,9;0,95;0,63;0,84;0,25;0,33
987;4;199,21241760253906;198,91871643066406;170,8000030517578;0,0;61,77758026123047;0,0;170,8000030517578;0,0;7,768165111541748;0,0;4,8;0,63;0,68;0,52;0,87;0,21
988;4;221,3209686279297;221,02731323242188;169,1999969482422;167,82110595703125;0,0;31,377674102783203;169,1999969482422;27,07799530029297;0,0;9,069048881530762;3,2;0,76;0,81;0,97;0,73;0,02
989;0;212,74420166015625;212,4788055419922;170,39999389648438;248,33737182617188;72,79210662841797;38,58538818359375;170,39999389648438;45,053443908691406;12,737065315246582;7,595736503601074;4,4;0,92;0,83;0,88;0,07;0,52
990;0;183,10853576660156;182,9378662109375;168,0;270,2752380371094;82,7803955078125;100,59710693359375;168,0;47,27149963378906;5,006959438323975;3,288917064666748;2,0;0,96;0,51;0,69;0,44;0,97
991;4;225,1645050048828;224,91831970214844;169,10000610351562;168,41883850097656;160,9776611328125;0,0;169,10000610351562;27,11043357849121;42,76307678222656;0,0;3,1;0,76;0,98;0,98;0,56;0,83
992;4;208,82443237304688;208,53623962402344;167,3000030517578;149,49288940429688;0,0;47,37763977050781;167,3000030517578;22,397075653076172;0,0;7,429928302764893;1,3;0,72;0,74;0,84;0,59;0,12
993;0;191,89544677734375;191,70582580566406;168,5;221,40020751953125;95,80484771728516;82,77265167236328;168,5;37,005245208740234;8,85128116607666;5,442766189575195;2,5;0,85;0,63;0,71;0,89;0,94
994;4;210,49850463867188;210,22325134277344;169,1999969482422;0,0;114,57762145996094;0,0;169,1999969482422;0,0;19,334171295166016;0,0;3,2;0,61;0,83;0,58;0,53;0,54
995;4;216,5791778564453;216,30801391601562;170,1999969482422;116,69922637939453;122,57763671875;0,0;170,1999969482422;16,18670082092285;23,98680877685547;0,0;4,2;0,72;0,88;0,87;0,97;0,59
996;4;203,0189971923828;202,76834106445312;170,0;0,0;2,825883150100708;87,75161743164062;170,0;0,0;0,847426176071167;9,528827667236328;4,0;0,53;0,73;0,85;0,6;0,39
997;4;211,7736053466797;211,4901123046875;168,8000030517578;194,83558654785156;95,37762451171875;0,0;168,8000030517578;31,910789489746094;16,06878089904785;0,0;2,8;0,8;0,84;0,8;0,57;0,42
998;0;208,87545776367188;208,68357849121094;167,3000030517578;129,4930877685547;34,84737777709961;113,33012390136719;167,3000030517578;17,78171157836914;9,384745597839355;16,290361404418945;1,3;0,7;0,82;0,99;0,6;0,75
999;4;225,55516052246094;225,25958251953125;170,89999389648438;67,97891998291016;53,77766799926758;0,0;170,89999389648438;9,725090980529785;14,145936965942383;0,0;4,9;0,71;0,94;0,89;0,5;0,16
1000;0;198,93374633789062;198,67578125;167,1999969482422;275,7880859375;0,0;82,57760620117188;167,1999969482422;47,5438117980957;0,0;7,632535934448242;1,2;0,97;0,83;0,79;0,37;0,34
1001;0;190,11761474609375;189,8237762451172;167,1999969482422;2,197300455009099e-05;0,0;29,777576446533203;167,1999969482422;4,341343810665421e-06;0,0;2,9398820400238037;1,1;0,57;0,63;0,56;0,61;0,01
1002;4;214,0203094482422;213,738037109375;169,0;242,88043212890625;98,57762908935547;0,0;169,0;42,19319152832031;17,360301971435547;0,0;3,0;0,9;0,86;0,54;0,9;0,44
1003;4;226,5896453857422;226,31597900390625;168,3000030517578;0,0;117,77767181396484;0,0;168,3000030517578;0,0;28,27346420288086;0,0;2,3;0,53;0,98;0,53;0,38;0,56
1004;4;214,90255737304688;214,610107421875;169,3000030517578;0,0;66,57762908935547;0,0;169,3000030517578;0,0;13,02031421661377;0,0;3,3;0,57;0,86;0,83;0,87;0,24
1005;4;198,2489471435547;197,9551239013672;170,0;257,8945007324219;0,0;29,7775936126709;170,0;46,82563018798828;0,0;4,519683837890625;4,0;0,94;0,67;0,69;0,53;0,01
1006;4;213,0493927001953;212,7557373046875;170,89999389648438;67,97891998291016;0,0;31,377641677856445;170,89999389648438;9,725090980529785;0,0;7,450131416320801;4,9;0,71;0,77;0,88;0,58;0,02
1007;4;208,82443237304688;208,53623962402344;170,89999389648438;0,0;0,0;47,377628326416016;170,89999389648438;0,0;0,0;7,429927825927734;4,9;0,53;0,71;0,84;0,49;0,12
1008;4;230,0360565185547;229,76661682128906;170,8000030517578;192,25143432617188;125,7776870727539;0,0;170,8000030517578;33,20884323120117;32,02962875366211;0,0;4,8;0,81;0,99;0,55;0,88;0,61
1009;4;192,81591796875;192,58973693847656;169,39999389648438;0,0;66,53981018066406;76,83769226074219;169,39999389648438;0,0;6,714329242706299;5,3443217277526855;3,4;0,58;0,62;0,7;0,67;0,72
1010;4;225,87582397460938;225,6046600341797;170,1999969482422;270,063720703125;122,57766723632812;0,0;170,1999969482422;50,01100158691406;28,762805938720703;0,0;4,2;0,97;0,96;0,79;0,36;0,59
1011;4;193,96255493164062;193,74668884277344;169,89999389648438;0,0;116,73392486572266;50,64357376098633;169,89999389648438;0,0;11,63681697845459;4,326691627502441;3,9;0,63;0,65;0,65;0,82;0,87
1012;4;200,23817443847656;199,9457244873047;168,39999389648438;273,5541687011719;66,57758331298828;0,0;168,39999389648438;48,56087112426758;9,09885311126709;0,0;2,4;0,97;0,72;0,57;0,04;0,24
1013;4;203,1316680908203;202,94036865234375;168,39999389648438;0,0;0,0;125,77761840820312;168,39999389648438;0,0;0,0;16,385915756225586;2,4;0,57;0,66;0,99;0,1;0,61
1014;4;214,9702911376953;214,7609405517578;169,3000030517578;0,0;50,92539596557617;95,65210723876953;169,3000030517578;0,0;11,620500564575195;14,903032302856445;3,3;0,56;0,86;0,99;0,89;0,74
1015;4;225,00897216796875;224,7771453857422;169,10000610351562;168,41883850097656;178,57766723632812;0,0;169,10000610351562;27,11043357849121;47,40172576904297;0,0;3,1;0,76;0,99;0,55;0,89;0,94
1016;0;193,4943389892578;193,27639770507812;168,1999969482422;257,53631591796875;33,29818344116211;98,87931060791016;168,1999969482422;44,564449310302734;5,656838417053223;7,185580730438232;2,2;0,93;0,64;0,79;0,4;0,65
1017;0;193,73471069335938;193,53512573242188;167,6999969482422;254,41946411132812;42,779476165771484;105,39802551269531;167,6999969482422;43,258140563964844;6,2223920822143555;8,026023864746094;1,7;0,92;0,65;0,82;0,2;0,75
1018;4;220,30850219726562;220,02304077148438;170,6999969482422;0,0;0,0;52,17766571044922;170,6999969482422;0,0;0,0;10,40756893157959;4,7;0,64;0,62;0,97;0,24;0,15
1019;4;209,20774841308594;208,9128875732422;169,6999969482422;124,52210235595703;56,97761535644531;0,0;169,6999969482422;17,771230697631836;10,428624153137207;0,0;3,7;0,72;0,8;0,8;0,12;0,18
1020;4;215,4391632080078;215,1428985595703;169,6999969482422;0,0;50,57763671875;0,0;169,6999969482422;0,0;11,593148231506348;0,0;0,7;0,54;0,86;0,53;0,74;0,14
1021;4;191,2071533203125;190,9432373046875;169,6999969482422;0,0;32,54262924194336;64,43487548828125;169,6999969482422;0,0;4,781408309936523;4,212218284606934;1,1;0,59;0,59;0,64;0,14;0,43
1022;0;184,71385192871094;184,5016632080078;169,6999969482422;124,52210235595703;100,0573501586914;65,72015380859375;169,6999969482422;17,771230697631836;5,954057216644287;2,594763994216919;0,5;0,72;0,52;0,55;0,87;0,86
1023;4;196,11917114257812;195,82037353515625;167,5;250,65017700195312;34,577571868896484;0,0;167,5;42,18198013305664;6,440483093261719;0,0;1,5;0,91;0,68;0,51;0,37;0,04
1024;4;226,10877990722656;225,84901428222656;167,60000610351562;0,0;141,7776641845703;0,0;167,60000610351562;0,0;39,216163635253906;0,0;1,6;0,5;0,99;0,95;0,81;0,71
1025;4;207,13429260253906;206,83682250976562;169,5;29,166351318359375;44,177608489990234;0,0;169,5;6,889776706695557;9,078777313232422;0,0;3,5;0,69;0,78;0,65;0,59;0,1
1026;4;213,34548950195312;213,1005401611328;169,5;254,72564697265625;162,57762145996094;0,0;169,5;45,479347229003906;33,869422912597656;0,0;0,5;0,93;0,88;0,58;0,14;0,84
1027;0;187,32241821289062;187,0723419189453;167,1999969482422;234,0867462158203;0,0;88,97756958007812;167,1999969482422;38,272544860839844;0,0;4,28094482421875;1,2;0,87;0,98;0,68;0,76;0,38
1028;0;193,07510375976562;192,87344360351562;169,39999389648438;254,94615173339844;41,99421691894531;104,58328247070312;169,39999389648438;45,41101837158203;5,619331359863281;7,6486124992370605;3,4;0,93;0,62;0,81;0,37;0,74
1029;0;207,76553344726562;207,542724609375;167,39999389648438;189,3521728515625;65,0508041381836;79,92669677734375;167,39999389648438;29,594135284423828;11,38943099975586;10,096778869628906;1,4;0,78;0,81;0,88;0,83;0,73
1030;4;166,159912109375;165,92300415039062;167,1999969482422;172,255615234375;0,0;98,57749938964844;167,1999969482422;26,291547775268555;0,0;3,3185534477233887;1,2;0,75;0,97;0,5;0,1;0,44
1031;4;211,63262939453125;211,38052368164062;170,39999389648438;0,0;152,9776153564453;0,0;170,39999389648438;0,0;29,951913833618164;0,0;4,4;0,5;0,85;0,84;0,95;0,78
1032;4;223,54312133789062;223,27110290527344;170,1999969482422;0,0;120,9776611328125;0,0;170,1999969482422;0,0;26,935436248779297;0,0;4,2;0,55;0,94;0,9;0,9;0,58
1033;4;184,93658447265625;184,6970672607422;170,3000030517578;0,0;79,19114685058594;59,3863525390625;170,3000030517578;0,0;4,654385566711426;2,442052125930786;4,3;0,67;0,5;0,53;0,7;0,69
1034;4;195,513671875;195,2416534423828;170,8000030517578;0,0;120,97756958007812;0,0;170,8000030517578;0,0;12,561113357543945;0,0;4,8;0,51;0,66;0,5;0,62;0,58
1035;4;196,75247192382812;196,47787475585938;170,8000030517578;0,0;0,0;66,57758331298828;170,8000030517578;0,0;0,0;5,793274879455566;1,1;0,63;0,55;0,72;0,7;0,24
1036;0;190,6978302001953;190,48712158203125;170,60000610351562;193,1143341064453;10,669987678527832;111,90750885009766;170,60000610351562;33,204586029052734;1,9507724046707153;7,442245960235596;4,6;0,81;0,57;0,82;0,32;0,59
